Date,Symbol,Open,High,Low,Close,Adj_Close,Volume,Daily_Return_%,MA_5,MA_20
2/3/2023,TCS,2389.06,2418.79,2367.57,2417.59,2413.63,1023848,1.194,2407.19,2441.61
2/3/2023,WIPRO,2866.03,2978.15,2840.86,2964.26,2953.16,1110080,3.428,2870.03,2820.3
2/6/2023,HDFCBANK,2587.49,2593.23,2474.42,2487.79,2478.02,1930474,-3.853,2557.77,2612
2/6/2023,ICICIBANK,3228.25,3285.12,3217.33,3277.71,3277.5,1183985,1.532,3258.03,3337.82
2/6/2023,INFY,3013.33,3016.85,2975.04,3014.72,3009.42,831970,0.046,3124.57,3165.65
2/6/2023,ITC,2399.31,2440.67,2388.03,2440.42,2433.29,2851721,1.714,2335.43,2177.61
2/6/2023,LT,1998.28,2012.32,1972.1,1991.73,1987.77,679664,-0.328,1983.16,1881.48
2/6/2023,RELIANCE,1419.37,1428.68,1410.6,1419.87,1415.39,3668260,0.035,1440.23,1423.97
2/6/2023,SBIN,1922.75,1939.77,1917.52,1919.08,1918.07,4669886,-0.191,1981.24,1975.72
2/6/2023,TATAMOTORS,2983.09,3047.32,2969.35,3026.05,3023.6,669604,1.44,3045.65,3030.28
2/6/2023,TCS,2417.59,2418.04,2399.29,2402.65,2399.62,553864,-0.618,2417.43,2440.02
2/6/2023,WIPRO,2964.26,3008.07,2939.59,2995.86,2990.65,4972707,1.066,2910.66,2832.22
2/7/2023,HDFCBANK,2487.79,2529.41,2418.83,2419.26,2415.51,4071121,-2.755,2527.07,2593.1
2/7/2023,ICICIBANK,3277.71,3287.82,3201.53,3230.81,3219.44,3422495,-1.431,3248.24,3330.05
2/7/2023,INFY,3014.72,3027.22,2988.58,3024.35,3017.07,4815456,0.319,3081.06,3176.79
2/7/2023,ITC,2440.42,2454.77,2423.49,2435.17,2423.62,4472647,-0.215,2388.95,2192.05
2/7/2023,LT,1991.73,2004.23,1911.47,1925.46,1920.19,939616,-3.327,1979.79,1891.28
2/7/2023,RELIANCE,1419.87,1476.76,1409.87,1460.49,1455.53,4192982,2.86,1439.67,1429.69
2/7/2023,SBIN,1919.08,1935.62,1886.93,1899.15,1892.04,1837382,-1.039,1952.16,1968.58
2/7/2023,TATAMOTORS,3026.05,3052.89,2965.76,2985.64,2970.99,2584533,-1.335,3027.44,3025.45
2/7/2023,TCS,2402.65,2418.52,2389.15,2397.53,2385.65,3644894,-0.213,2411.95,2436.92
2/7/2023,WIPRO,2995.86,3037.23,2896.55,2910.04,2902.72,4848109,-2.865,2920.97,2839.48
2/8/2023,HDFCBANK,2419.26,2437.57,2396.9,2417.67,2406.78,1623767,-0.066,2496.38,2578.18
2/8/2023,ICICIBANK,3230.81,3286.49,3218.03,3241.75,3236.34,3667712,0.338,3246.54,3329.13
2/8/2023,INFY,3024.35,3052.22,3008.6,3047.5,3044.51,1340674,0.765,3047.86,3185.32
2/8/2023,ITC,2435.17,2483.47,2433.85,2464.22,2462.99,1083636,1.193,2421.06,2207.53
2/8/2023,LT,1925.46,1962.1,1910.53,1944.03,1938.41,4318024,0.964,1974.25,1904.76
2/8/2023,RELIANCE,1460.49,1483.45,1450.28,1463.47,1459.89,181280,0.204,1439.67,1435.53
2/8/2023,SBIN,1899.15,1918.8,1859.61,1908.67,1908.03,4660556,0.502,1927.29,1964.71
2/8/2023,TATAMOTORS,2985.64,3024.91,2981.38,3008.06,2999.36,2428221,0.751,3013.29,3025
2/8/2023,TCS,2397.53,2431.09,2296.03,2321.69,2312.89,3224672,-3.163,2385.7,2427.27
2/8/2023,WIPRO,2910.04,2932.7,2878.6,2896.12,2892.72,749038,-0.478,2926.46,2850.96
2/9/2023,HDFCBANK,2417.67,2466.42,2417.57,2456.06,2445.5,147531,1.588,2473.65,2566.1
2/9/2023,ICICIBANK,3241.75,3290.1,3108.4,3135.96,3135.84,127695,-3.263,3222.9,3325.13
2/9/2023,INFY,3047.5,3050.64,2847.42,2860.1,2853.61,2779886,-6.149,2992,3179.39
2/9/2023,ITC,2464.22,2545.9,2461.66,2545.49,2534.46,3403777,3.298,2456.92,2225.5
2/9/2023,LT,1944.03,2012.43,1933.25,1986.24,1980.37,2649414,2.171,1969.15,1919.37
2/9/2023,RELIANCE,1463.47,1497.71,1457.19,1483.2,1482.73,1995003,1.348,1449.28,1442.03
2/9/2023,SBIN,1908.67,1942.01,1903.07,1927.86,1926.78,403677,1.005,1915.5,1959.13
2/9/2023,TATAMOTORS,3008.06,3009.79,2943.44,2974.21,2969.97,1907680,-1.125,2995.41,3031.14
2/9/2023,TCS,2321.69,2326.59,2294.08,2299.5,2288.16,3719743,-0.956,2367.79,2413.77
2/9/2023,WIPRO,2896.12,2899.84,2886.47,2886.62,2880.59,1305763,-0.328,2930.58,2861.82
2/10/2023,HDFCBANK,2456.06,2492.44,2421.13,2476.88,2476.18,467958,0.848,2451.53,2555.97
2/10/2023,ICICIBANK,3135.96,3171.37,3102.41,3168.19,3155.92,4372945,1.028,3210.88,3315.32
2/10/2023,INFY,2860.1,2887.2,2841.19,2883.39,2881.32,4281095,0.814,2966.01,3166.68
2/10/2023,ITC,2545.49,2555.06,2508.35,2512.12,2511.76,3291565,-1.311,2479.48,2244.99
2/10/2023,LT,1986.24,1990.15,1956.85,1958.62,1956.82,2651793,-1.39,1961.22,1930.11
2/10/2023,RELIANCE,1483.2,1487.8,1446.48,1456.8,1456.25,656020,-1.779,1456.77,1449.32
2/10/2023,SBIN,1927.86,1935.44,1913.93,1930.04,1926.12,4466148,0.113,1916.96,1955.48
2/10/2023,TATAMOTORS,2974.21,3000.57,2889.96,2934.19,2933.47,2863071,-1.345,2985.63,3028.26
2/10/2023,TCS,2299.5,2313.92,2277.22,2289.87,2281.25,1426951,-0.419,2342.25,2403.24
2/10/2023,WIPRO,2886.62,2962.36,2878.08,2930.53,2925.6,2176014,1.521,2923.83,2873.4
2/13/2023,HDFCBANK,2476.88,2518.22,2462.86,2513.52,2508.83,3072925,1.479,2456.68,2549.44
2/13/2023,ICICIBANK,3168.19,3169.96,3070.45,3099.8,3090.09,1881775,-2.159,3175.3,3304.35
2/13/2023,INFY,2883.39,2927.19,2874.35,2918.55,2913.05,595711,1.219,2946.78,3148.71
2/13/2023,ITC,2512.12,2522.81,2499.57,2520.16,2517.87,2090645,0.32,2495.43,2262.29
2/13/2023,LT,1958.62,1967.58,1926.27,1942.73,1942.07,2102757,-0.811,1951.42,1936.7
2/13/2023,RELIANCE,1456.8,1463.28,1435.05,1447.14,1443.73,2820483,-0.663,1462.22,1455.33
2/13/2023,SBIN,1930.04,1950.51,1916.31,1918.87,1914.56,2340769,-0.579,1916.92,1953.66
2/13/2023,TATAMOTORS,2934.19,2970.92,2933.98,2967.79,2962.52,2393599,1.145,2973.98,3026.8
2/13/2023,TCS,2289.87,2302.98,2275.45,2287.93,2277.42,3397071,-0.084,2319.3,2395.13
2/13/2023,WIPRO,2930.53,2943.1,2906.85,2919.79,2905.52,4827214,-0.366,2908.62,2881.35
2/14/2023,HDFCBANK,2513.52,2581.35,2484.49,2553.84,2553.66,2813268,1.604,2483.59,2548.26
2/14/2023,ICICIBANK,3099.8,3108.23,3063.23,3077.5,3062.58,353552,-0.719,3144.64,3288.2
2/14/2023,INFY,2918.55,2946.2,2867.83,2881.43,2876.24,1245083,-1.272,2918.19,3128.39
2/14/2023,ITC,2520.16,2680.35,2498.92,2654.54,2644.52,4107588,5.332,2539.31,2289.37
2/14/2023,LT,1942.73,1956.5,1940.97,1955.22,1947.21,1368927,0.643,1957.37,1941.4
2/14/2023,RELIANCE,1447.14,1466.9,1444.75,1463.1,1462.37,4496357,1.103,1462.74,1461.1
2/14/2023,SBIN,1918.87,1930.21,1873.11,1882.56,1878.2,2681334,-1.892,1913.6,1953.05
2/14/2023,TATAMOTORS,2967.79,3035.23,2947.55,2986.16,2982.37,4382597,0.619,2974.08,3024.59
2/14/2023,TCS,2287.93,2366.56,2279.3,2357.13,2351.76,4670281,3.024,2311.22,2387.69
2/14/2023,WIPRO,2919.79,2964.51,2909.14,2931.66,2917.5,3960691,0.406,2912.94,2887.66
2/15/2023,HDFCBANK,2553.84,2614.92,2547.52,2599.69,2592.97,510640,1.796,2520,2548.19
2/15/2023,ICICIBANK,3077.5,3093.1,2982.72,3049.14,3045.43,1185807,-0.922,3106.12,3272.05
2/15/2023,INFY,2881.43,2950.53,2875.41,2927.89,2919.51,722841,1.612,2894.27,3111.37
2/15/2023,ITC,2654.54,2704.7,2642,2691.75,2688.06,419678,1.402,2584.81,2317.89
2/15/2023,LT,1955.22,2042.37,1930.31,2010.08,2001.74,4742102,2.806,1970.58,1949.74
2/15/2023,RELIANCE,1463.1,1477.04,1406.91,1421.69,1420.89,4495840,-2.83,1454.39,1463.18
2/15/2023,SBIN,1882.56,1944.88,1846.02,1939.75,1930.29,3646357,3.038,1919.82,1956.46
2/15/2023,TATAMOTORS,2986.16,2992.41,2781.8,2796.8,2783.04,2343118,-6.341,2931.83,3010.57
2/15/2023,TCS,2357.13,2404.62,2340.74,2381.05,2369.96,2655100,1.014,2323.1,2381.77
2/15/2023,WIPRO,2931.66,2996.23,2884.2,2886.01,2882.73,2105957,-1.557,2910.92,2887.32
2/16/2023,HDFCBANK,2599.69,2649.11,2598.54,2622.04,2616.41,2274539,0.86,2553.19,2552.61
2/16/2023,ICICIBANK,3049.14,3100.17,3043.59,3087.71,3079,3317941,1.265,3096.47,3257.78
2/16/2023,INFY,2927.89,3001.15,2908.19,2989.27,2975.91,3818453,2.096,2920.11,3096.03
2/16/2023,ITC,2691.75,2710.87,2655.78,2661.68,2654.41,1335638,-1.117,2608.05,2344.8
2/16/2023,LT,2010.08,2032.91,1939.23,1957.88,1953.02,2211016,-2.597,1964.91,1953.05
2/16/2023,RELIANCE,1421.69,1428.72,1384.14,1397.75,1391.89,512285,-1.684,1437.3,1463.62
2/16/2023,SBIN,1939.75,1970.29,1936.96,1955.01,1949.19,185204,0.787,1925.25,1958.89
2/16/2023,TATAMOTORS,2796.8,2917.43,2767.56,2916.35,2905.84,4131001,4.275,2920.26,3005.38
2/16/2023,TCS,2381.05,2437.74,2377.06,2424.49,2418.89,2963799,1.825,2348.09,2376.71
2/16/2023,WIPRO,2886.01,2924.4,2834.26,2854.14,2841.76,596899,-1.104,2904.43,2886.8
2/17/2023,HDFCBANK,2622.04,2622.73,2570.55,2594.15,2588.89,871752,-1.064,2576.65,2554.95
2/17/2023,ICICIBANK,3087.71,3137.68,3063.7,3124.62,3111.57,4686180,1.196,3087.75,3241.71
2/17/2023,INFY,2989.27,3072.77,2988.73,3072.12,3064.98,4756368,2.771,2957.85,3088.9
2/17/2023,ITC,2661.68,2716.6,2613.01,2709.61,2700.27,4348373,1.801,2647.55,2375.65
2/17/2023,LT,1957.88,1979.92,1920.59,1935.81,1928.38,4264003,-1.128,1960.34,1955.62
2/17/2023,RELIANCE,1397.75,1414.29,1395.79,1404.77,1402.33,3490286,0.503,1426.89,1459.69
2/17/2023,SBIN,1955.01,1964.52,1942.06,1947.79,1938.68,1076686,-0.369,1928.8,1958.51
2/17/2023,TATAMOTORS,2916.35,2923.62,2773.32,2793.47,2783.73,4974764,-4.214,2892.11,2987.22
2/17/2023,TCS,2424.49,2451.28,2381.79,2387.59,2381.08,3958196,-1.522,2367.64,2372.17
2/17/2023,WIPRO,2854.14,2941.92,2824.66,2937.19,2927.5,3435057,2.91,2905.76,2888.43
2/20/2023,HDFCBANK,2594.15,2640.39,2587.46,2616.18,2615.92,704971,0.849,2597.18,2557.1
2/20/2023,ICICIBANK,3124.62,3126.06,3032.83,3046.81,3043.33,4025928,-2.49,3077.16,3224.11
2/20/2023,INFY,3072.12,3145.88,3064.06,3118.97,3110.73,2515615,1.525,2997.94,3081.68
2/20/2023,ITC,2709.61,2737.38,2692.17,2735.08,2721.83,3946957,0.94,2690.53,2405.44
2/20/2023,LT,1935.81,1950.29,1908.89,1917.06,1910.6,489100,-0.968,1955.21,1955.46
2/20/2023,RELIANCE,1404.77,1413.02,1360.81,1371.28,1366.66,1262520,-2.384,1411.72,1454.14
2/20/2023,SBIN,1947.79,1971.31,1901.31,1947.53,1944.99,4195451,-0.013,1934.53,1955.85
2/20/2023,TATAMOTORS,2793.47,2876.55,2759.51,2867.49,2855.92,4192118,2.65,2872.05,2980.12
2/20/2023,TCS,2387.59,2449.19,2374.35,2423.24,2416.3,3556758,1.493,2394.7,2369.48
2/20/2023,WIPRO,2937.19,3084.76,2912.59,3050.38,3037.59,3589333,3.854,2931.88,2895.59
2/21/2023,HDFCBANK,2616.18,2627.31,2535.91,2546.11,2541.57,3086281,-2.678,2595.63,2552.34
2/21/2023,ICICIBANK,3046.81,3072.53,3042.09,3052.32,3038.48,3914138,0.181,3072.12,3209.18
2/21/2023,INFY,3118.97,3196.79,3110.51,3195.92,3187.8,1733169,2.467,3060.83,3075.29
2/21/2023,ITC,2735.08,2866.63,2731.02,2831.03,2823.11,1466299,3.508,2725.83,2443.21
2/21/2023,LT,1917.06,1920.43,1862.56,1866.98,1865.49,3797156,-2.613,1937.56,1953.98
2/21/2023,RELIANCE,1371.28,1407.22,1366.63,1393.09,1386.77,2884712,1.59,1397.72,1450.44
2/21/2023,SBIN,1947.53,1994.22,1944.29,1993.18,1990.94,2278567,2.344,1956.65,1955.19
2/21/2023,TATAMOTORS,2867.49,2870.82,2851.06,2851.49,2851.11,2295646,-0.558,2845.12,2972.2
2/21/2023,TCS,2423.24,2536.48,2412.59,2521.02,2508.69,2275205,4.035,2427.48,2376.19
2/21/2023,WIPRO,3050.38,3058,3046.81,3053.92,3048.92,3936316,0.116,2956.33,2902.44
2/22/2023,HDFCBANK,2546.11,2578.12,2478.73,2497.36,2489.74,2365571,-1.915,2575.17,2542.22
2/22/2023,ICICIBANK,3052.32,3075,2995.23,3000.63,3000.36,3386250,-1.693,3062.42,3187.82
2/22/2023,INFY,3195.92,3311.5,3185.22,3272.1,3263.7,3990379,2.384,3129.68,3075.1
2/22/2023,ITC,2831.03,2883.63,2812.96,2853.55,2850.11,3244585,0.795,2758.19,2481.93
2/22/2023,LT,1866.98,1877.37,1809.65,1820.84,1814.72,2748933,-2.471,1899.71,1947.74
2/22/2023,RELIANCE,1393.09,1435.55,1384.49,1419.99,1419.8,1295549,1.931,1397.38,1446.95
2/22/2023,SBIN,1993.18,2037.83,1966.42,2033.48,2032.73,527904,2.022,1975.4,1958.79
2/22/2023,TATAMOTORS,2851.49,2902.77,2826.79,2902.35,2895.31,2692899,1.784,2866.23,2964.72
2/22/2023,TCS,2521.02,2566.14,2482.3,2565.62,2559.09,375262,1.769,2464.39,2386.61
2/22/2023,WIPRO,3053.92,3136.58,3053.4,3091.56,3079.58,4138110,1.233,2997.44,2917.18
2/23/2023,HDFCBANK,2497.36,2545.29,2488.15,2536.89,2534.66,1445268,1.583,2558.14,2537.96
2/23/2023,ICICIBANK,3000.63,3023.83,2958.8,2967.84,2960.89,688013,-1.093,3038.44,3163.68
2/23/2023,INFY,3272.1,3280.2,3202.92,3225.75,3214.57,2357296,-1.417,3176.97,3073.48
2/23/2023,ITC,2853.55,2872.3,2837.53,2871.36,2868.73,2716645,0.624,2800.13,2520.53
2/23/2023,LT,1820.84,1833.81,1779.49,1797.56,1789.54,4824707,-1.278,1867.65,1939.72
2/23/2023,RELIANCE,1419.99,1448.42,1406.25,1445.65,1442.6,2562921,1.807,1406.96,1442.67
2/23/2023,SBIN,2033.48,2044.71,1925.27,1948.12,1946.53,1132370,-4.198,1974.02,1956.95
2/23/2023,TATAMOTORS,2902.35,2903.46,2861.21,2884.63,2878.43,665801,-0.611,2859.89,2955.26
2/23/2023,TCS,2565.62,2595.25,2516.05,2541.6,2530.93,881512,-0.936,2487.81,2397.48
2/23/2023,WIPRO,3091.56,3108.35,2998.19,3022.36,3012.9,1791514,-2.239,3031.08,2927.02
2/24/2023,HDFCBANK,2536.89,2537.14,2459.09,2460.92,2452.58,1762096,-2.995,2531.49,2534.43
2/24/2023,ICICIBANK,2967.84,3089.89,2954.14,3061.07,3059.7,3814833,3.141,3025.73,3147.56
2/24/2023,INFY,3225.75,3227.09,3190.29,3193.78,3186.62,2766132,-0.991,3201.3,3071.83
2/24/2023,ITC,2871.36,2905.7,2816.61,2819.37,2815.59,4657826,-1.811,2822.08,2556.28
2/24/2023,LT,1797.56,1820.25,1781.33,1788.57,1781.53,3390424,-0.501,1838.2,1931.99
2/24/2023,RELIANCE,1445.65,1478.38,1445.25,1461.93,1456.67,3640015,1.126,1418.39,1438.13
2/24/2023,SBIN,1948.12,2005.71,1938.9,1991.66,1988.97,2091359,2.235,1982.79,1957.74
2/24/2023,TATAMOTORS,2884.63,2987.14,2868.91,2944.31,2938.81,518448,2.069,2890.05,2952.66
2/24/2023,TCS,2541.6,2600.55,2534.68,2584.21,2580.14,4089215,1.676,2527.14,2411.05
2/24/2023,WIPRO,3022.36,3023.53,2988.81,3016.36,3014.26,2723700,-0.198,3046.92,2936.64
2/27/2023,HDFCBANK,2460.92,2517.79,2440.24,2509.78,2503.75,1396525,1.986,2510.21,2530.46
2/27/2023,ICICIBANK,3061.07,3069.56,3020.61,3065.39,3062.72,3159682,0.141,3029.45,3134.99
2/27/2023,INFY,3193.78,3246,3144.91,3147.41,3135.5,1365311,-1.452,3206.99,3069.07
2/27/2023,ITC,2819.37,2894.59,2809.49,2853.26,2846.11,1908765,1.202,2845.71,2591.78
2/27/2023,LT,1788.57,1826.09,1779.09,1795.64,1790.64,2417638,0.396,1813.92,1925.93
2/27/2023,RELIANCE,1461.93,1465.5,1460.48,1463.89,1463.62,4836608,0.134,1436.91,1437.77
2/27/2023,SBIN,1991.66,2008.73,1978.23,1996.69,1996.4,3392740,0.253,1992.63,1956.33
2/27/2023,TATAMOTORS,2944.31,2992.01,2926.86,2949.2,2943.17,682624,0.166,2906.4,2949.52
2/27/2023,TCS,2584.21,2596.86,2546.08,2568.38,2562.41,2623527,-0.613,2556.17,2421.9
2/27/2023,WIPRO,3016.36,3141.7,3013.02,3139.06,3138.6,4832095,4.068,3064.65,2953.95
2/28/2023,HDFCBANK,2509.78,2532.8,2509.23,2527.33,2523.05,2828379,0.699,2506.46,2528.19
2/28/2023,ICICIBANK,3065.39,3112.22,2980.54,3005.49,2997.83,4295866,-1.954,3020.08,3121.27
2/28/2023,INFY,3147.41,3212.85,3140.92,3172.68,3168.07,1109342,0.803,3202.34,3065.61
2/28/2023,ITC,2853.26,2865.92,2836.23,2847.38,2841.49,2591241,-0.206,2848.98,2625.77
2/28/2023,LT,1795.64,1915.66,1794.56,1872.98,1871.93,2752517,4.307,1815.12,1922.46
2/28/2023,RELIANCE,1463.89,1491.68,1454.79,1486.3,1485.19,1986978,1.531,1455.55,1438.92
2/28/2023,SBIN,1996.69,1998.25,1949.57,1976.18,1968.66,2556078,-1.027,1989.23,1952.91
2/28/2023,TATAMOTORS,2949.2,3019.63,2930.62,3008.75,2997.95,3892616,2.019,2937.85,2946.12
2/28/2023,TCS,2568.38,2596.14,2500.52,2527.26,2524.6,4159922,-1.601,2557.41,2427.02
2/28/2023,WIPRO,3139.06,3150.3,2959.14,2979.45,2974.82,4823738,-5.085,3049.76,2960
3/1/2023,HDFCBANK,2527.33,2618.7,2512.95,2606.24,2600.98,670583,3.122,2528.23,2529.95
3/1/2023,ICICIBANK,3005.49,3017.16,2966,2972.98,2966.45,1559594,-1.082,3014.55,3107.41
3/1/2023,INFY,3172.68,3181.22,3153.53,3170.66,3158.05,2862311,-0.064,3182.06,3063.47
3/1/2023,ITC,2847.38,2910.71,2845.95,2876.91,2875.86,4301211,1.037,2853.66,2654.43
3/1/2023,LT,1872.98,1938.86,1847.47,1926.06,1916.69,2933914,2.834,1836.16,1920.18
3/1/2023,RELIANCE,1486.3,1492.4,1451.22,1459.51,1456.37,3510546,-1.802,1463.46,1438.72
3/1/2023,SBIN,1976.18,2009.46,1893.05,1924.79,1920.19,182953,-2.6,1967.49,1947.5
3/1/2023,TATAMOTORS,3008.75,3048.49,2995.33,3041.82,3028.51,3042923,1.099,2965.74,2944.27
3/1/2023,TCS,2527.26,2561.48,2524.72,2556.27,2549.95,1836682,1.148,2555.54,2432.18
3/1/2023,WIPRO,2979.45,3094.55,2968.43,3074.13,3066.46,1884554,3.178,3046.27,2970.27
3/2/2023,HDFCBANK,2606.24,2621.68,2601.95,2613.65,2607.82,2205053,0.284,2543.58,2532.14
3/2/2023,ICICIBANK,2972.98,3012.05,2925.35,2947.99,2935.07,372629,-0.841,3010.58,3092.1
3/2/2023,INFY,3170.66,3254.72,3160.13,3245.5,3235,4384550,2.361,3186.01,3068.77
3/2/2023,ITC,2876.91,2991.24,2861.16,2932.21,2922.33,2186828,1.922,2865.83,2682.73
3/2/2023,LT,1926.06,1985.42,1922.5,1971.71,1969.68,574949,2.37,1870.99,1918.17
3/2/2023,RELIANCE,1459.51,1465.64,1450.07,1462.94,1456.65,4951263,0.235,1466.91,1440.11
3/2/2023,SBIN,1924.79,1941.79,1880.43,1894.95,1886.73,2027895,-1.55,1956.85,1942.91
3/2/2023,TATAMOTORS,3041.82,3055.41,3004.11,3032.46,3029.2,4386159,-0.308,2995.31,2942.72
3/2/2023,TCS,2556.27,2579.04,2538.86,2574.31,2567.91,2811518,0.706,2562.09,2441.45
3/2/2023,WIPRO,3074.13,3146.25,3055.41,3140.03,3126.22,2050931,2.144,3069.81,2983.97
3/3/2023,HDFCBANK,2613.65,2698.06,2584.96,2677.99,2673.28,3798875,2.462,2587,2536.67
3/3/2023,ICICIBANK,2947.99,2948.23,2816.1,2824.63,2820.28,4489023,-4.184,2963.3,3071.92
3/3/2023,INFY,3245.5,3275.56,3185.4,3186.13,3173.32,501498,-1.829,3184.48,3077.41
3/3/2023,ITC,2932.21,2950.08,2867.47,2888.44,2879.24,3394140,-1.493,2879.64,2707.19
3/3/2023,LT,1971.71,2030.98,1957.01,2025.63,2021.74,1331033,2.735,1918.4,1919.54
3/3/2023,RELIANCE,1462.94,1495.23,1452.73,1494.61,1489.82,3542172,2.165,1473.45,1443.87
3/3/2023,SBIN,1894.95,1971.1,1877.02,1969.87,1965.14,2314840,3.954,1952.5,1945.26
3/3/2023,TATAMOTORS,3032.46,3053.67,3007.34,3017.72,3013.74,4864590,-0.486,3009.99,2944.45
3/3/2023,TCS,2574.31,2601.02,2555.32,2594.52,2591.25,4307944,0.785,2564.15,2450.29
3/3/2023,WIPRO,3140.03,3204.6,3043.82,3069.04,3064.34,3059248,-2.261,3080.34,2989.21
3/6/2023,HDFCBANK,2677.99,2760.09,2633.86,2742.52,2738.36,155809,2.41,2633.55,2549.4
3/6/2023,ICICIBANK,2824.63,2862.75,2800.44,2815.99,2812.89,3806025,-0.306,2913.42,3048.83
3/6/2023,INFY,3186.13,3203.47,3098.13,3103.07,3091.74,2769640,-2.607,3175.61,3081.83
3/6/2023,ITC,2888.44,2953.75,2849.04,2909.69,2909.43,4840844,0.736,2890.93,2730.65
3/6/2023,LT,2025.63,2028.89,1970.26,1991.41,1991.15,1958319,-1.689,1957.56,1919.53
3/6/2023,RELIANCE,1494.61,1538.29,1487.39,1527.23,1526.21,4069555,2.182,1486.12,1449.24
3/6/2023,SBIN,1969.87,1995.68,1949.28,1990.83,1985.21,3537836,1.064,1951.32,1948.85
3/6/2023,TATAMOTORS,3017.72,3121.17,3007.89,3105.42,3094.38,2728113,2.906,3041.23,2948.42
3/6/2023,TCS,2594.52,2663.98,2571.04,2620.86,2616.58,885790,1.015,2574.64,2461.2
3/6/2023,WIPRO,3069.04,3079.04,3067,3070.34,3069.56,4661767,0.043,3066.6,2992.94
3/7/2023,HDFCBANK,2742.52,2778.01,2735,2774.54,2763.49,1335691,1.167,2682.99,2567.17
3/7/2023,ICICIBANK,2815.99,2834.76,2641.19,2668.67,2667.54,4606056,-5.232,2846.05,3020.72
3/7/2023,INFY,3103.07,3199.58,3093.68,3167.09,3151.32,656865,2.063,3174.49,3088.97
3/7/2023,ITC,2909.69,2983.73,2887.76,2979.68,2967.89,907627,2.405,2917.39,2757.88
3/7/2023,LT,1991.41,2007.82,1977.33,1990.98,1981.31,1414181,-0.022,1981.16,1922.8
3/7/2023,RELIANCE,1527.23,1539.39,1509.67,1528.72,1526.45,3284823,0.098,1494.6,1452.65
3/7/2023,SBIN,1990.83,2058.61,1982.82,2050.91,2044.34,1198444,3.018,1966.27,1956.44
3/7/2023,TATAMOTORS,3105.42,3136.68,2996.65,3024.39,3022.88,3083448,-2.609,3044.36,2950.35
3/7/2023,TCS,2620.86,2670.77,2612.11,2651.29,2638.06,909894,1.161,2599.45,2473.89
3/7/2023,WIPRO,3070.34,3130.67,3062.42,3106.64,3097.19,758411,1.182,3092.04,3002.77
3/8/2023,HDFCBANK,2774.54,2851.96,2727.83,2844.93,2838.03,1550720,2.537,2730.73,2588.53
3/8/2023,ICICIBANK,2668.67,2701.19,2661.03,2693.91,2681.77,1231607,0.946,2790.24,2993.33
3/8/2023,INFY,3167.09,3179.16,3129.34,3177.88,3164.39,1570328,0.341,3175.93,3095.48
3/8/2023,ITC,2979.68,2983.19,2844.75,2894.44,2885.8,1232546,-2.86,2920.89,2779.39
3/8/2023,LT,1990.98,1995.3,1969.15,1984.2,1979.46,4093590,-0.34,1992.79,1924.81
3/8/2023,RELIANCE,1528.72,1532.55,1526.57,1529.71,1524.94,1756176,0.065,1508.64,1455.96
3/8/2023,SBIN,2050.91,2057.95,1986.94,2010.36,2008.22,4011036,-1.977,1983.38,1961.52
3/8/2023,TATAMOTORS,3024.39,3047.21,2965.31,2979.16,2975.31,4209030,-1.496,3031.83,2948.91
3/8/2023,TCS,2651.29,2671.99,2617.59,2636.97,2625.91,2623173,-0.54,2615.59,2489.66
3/8/2023,WIPRO,3106.64,3178.54,3101.55,3176.89,3162.49,4352356,2.261,3112.59,3016.8
3/9/2023,HDFCBANK,2844.93,2869.09,2834.07,2849.37,2839.97,3187169,0.156,2777.87,2608.2
3/9/2023,ICICIBANK,2693.91,2702.55,2676.97,2693.72,2681.29,2871265,-0.007,2739.38,2971.22
3/9/2023,INFY,3177.88,3214.72,3120.22,3126.41,3111.06,479669,-1.619,3152.12,3108.8
3/9/2023,ITC,2894.44,2918.57,2871.08,2876.78,2876.3,3372717,-0.61,2909.81,2795.95
3/9/2023,LT,1984.2,2061.93,1964.76,2048.9,2048.7,4795917,3.26,2008.22,1927.94
3/9/2023,RELIANCE,1529.71,1546.04,1529.23,1535.53,1530.05,2758958,0.38,1523.16,1458.58
3/9/2023,SBIN,2010.36,2035.29,1936.58,1944.57,1936.76,3771449,-3.272,1993.31,1962.36
3/9/2023,TATAMOTORS,2979.16,3016.04,2969.32,2988.61,2976.36,3034936,0.317,3023.06,2949.63
3/9/2023,TCS,2636.97,2663.52,2596.35,2600.86,2595.76,2644200,-1.369,2620.9,2504.72
3/9/2023,WIPRO,3176.89,3210.86,3091.03,3102.14,3091.26,410669,-2.353,3105.01,3027.58
3/10/2023,HDFCBANK,2849.37,2962.28,2810.25,2946.37,2940.17,2540835,3.404,2831.55,2631.67
3/10/2023,ICICIBANK,2693.72,2701.65,2614.04,2637.44,2634.7,1009459,-2.089,2701.95,2944.68
3/10/2023,INFY,3126.41,3233.23,3104.36,3228.1,3222.25,4672645,3.253,3160.51,3126.04
3/10/2023,ITC,2876.78,2952.72,2854.5,2915.7,2905,1550026,1.353,2915.26,2816.13
3/10/2023,LT,2048.9,2067.73,2001,2009.32,2008.78,684123,-1.931,2004.96,1930.48
3/10/2023,RELIANCE,1535.53,1540.62,1518.9,1519.87,1518.53,283006,-1.019,1528.21,1461.74
3/10/2023,SBIN,1944.57,1992.5,1943.04,1974.7,1971.58,2569786,1.549,1994.27,1964.59
